workerid,proliferate.condition,correct,cumrt,distractors,internal_node_id,item,order,response,rt,sentence,stimulus,time_elapsed,trial_index,trial_type,type,words,error
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[658, 800, 1233, 768, 824, 800, 976, 1112, 896, 1296, 1023, 1433]","['x-x-x', 'afford', 'feminism', 'ride', 'knows', 'push', 'does', 'enthusiasts', 'easy', 'yourself', 'east', 'sold.']",0.0-4.0-0.2,23,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",,"[658, 800, 1233, 768, 824, 800, 976, 1112, 896, 1296, 1023, 1433]",The doctor examined the woman with the temperature but couldn't help her.,,152188,6,maze,NP,"['The', 'doctor', 'examined', 'the', 'woman', 'with', 'the', 'temperature', 'but', ""couldn't"", 'help', 'her.']",
943,i,,,,0.0-5.0,,,,,,,153196,7,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2063, 936, 1008, 1072, 1200, 1408, 1392, 839, 889, 1103, 665, 1032, 625, 558, 800, 930, 1782, 1671]","['x-x-x', 'prices', 'eyes', 'vitamins', 'lack', 'shut', 'updates', 'yes', 'flows', 'tasks.', 'x-x-x', 'stupid', 'cup', 'feet', 'met', 'exists', 'none', 'settle.']",0.0-6.0-0.0,16,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",,"[2063, 936, 1008, 1072, 1200, 1408, 1392, 839, 889, 1103, 665, 1032, 625, 558, 800, 930, 1782, 1671]",A little girl borrowed from the kitchen a bread knife. She wanted to cut an orange into pieces.,,173178,8,maze,setup,"['A', 'little', 'girl', 'borrowed', 'from', 'the', 'kitchen', 'a', 'bread', 'knife.', 'She', 'wanted', 'to', 'cut', 'an', 'orange', 'into', 'pieces.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[684, 1160, 1335, 945, 2824, 3344, 856, 1080, 976, 583, 728, 1217, 1418, 3142, 1640, 832, 840, 615, 504, 489, 882, 1207]","['x-x-x', 'worse', 'shut', 'guy', 'hates', 'fate', 'goal', 'senate', 'plans', 'mind', 'job', 'gets', 'argue', 'lire', 'cars', 'wait', 'renovate', 'goals', 'shop', 'plan', 'harm', 'saws.']",0.0-6.0-0.1,16,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",,"[684, 1160, 1335, 945, 2824, 3344, 856, 1080, 976, 583, 728, 1217, 1418, 3142, 1640, 832, 840, 615, 504, 489, 882, 1207]",She found in the fruit bowl an orange which had a very thick rind and an orange which had a thin rind.,,200485,9,maze,2-context,"['She', 'found', 'in', 'the', 'fruit', 'bowl', 'an', 'orange', 'which', 'had', 'a', 'very', 'thick', 'rind', 'and', 'an', 'orange', 'which', 'had', 'a', 'thin', 'rind.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[785, 1320, 640, 968, 744, 641, 472, 616, 593, 847, 2144, 1153, 958, 689, 2642, 2200]","['x-x-x', 'enough', 'shut', 'trump', 'hall', 'upon', 'trip', 'expect', 'hope', 'than', 'acres', 'lien', 'self', 'us', 'till', 'follows.']",0.0-6.0-0.2,16,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",,"[785, 1320, 640, 968, 744, 641, 472, 616, 593, 847, 2144, 1153, 958, 689, 1768, 2200]",The little girl tried to cut the orange with the bread knife but to no success.,,217915,10,maze,VP,"['The', 'little', 'girl', 'tried', 'to', 'cut', 'the', 'orange', 'with', 'the', 'bread', 'knife', 'but', 'to', 'no', 'success.']",
943,i,,,,0.0-7.0,,,,,,,218928,11,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12166, 1703, 2023, 784, 1455, 1226, 1959, 1697, 2615, 722, 2335, 832, 656, 2384, 1080, 1810]","['x-x-x', 'reactions', 'misdeeds', 'wild', 'percent', 'did', 'tell', 'eagle', 'diaspora.', 'x-x-x', 'land', 'river', 'link', 'cliff', 'goal', 'centers.']",0.0-8.0-0.0,22,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",,"[12166, 1703, 2023, 784, 1455, 1226, 1959, 1697, 2615, 722, 2335, 832, 656, 2384, 1080, 1810]",A furniture restorer was getting out some paint stripper. He’d been asked to strip a cabinet.,,254381,12,maze,setup,"['A', 'furniture', 'restorer', 'was', 'getting', 'out', 'some', 'paint', 'stripper.', 'He’d', 'been', 'asked', 'to', 'strip', 'a', 'cabinet.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[666, 1359, 1608, 857, 582, 600, 1351, 857, 736, 4686, 2048, 1280, 680, 1040, 1432, 912, 1760, 1928]","['x-x-x', 'add', 'demanded', 'worse', 'slow', 'die', 'targets', 'stars', 'baby', 'beast', 'embryo', 'sex', 'why', 'chances', 'wants', 'gay', 'countdown', 'malice.']",0.0-8.0-0.1,22,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",,"[666, 1359, 1608, 857, 582, 600, 1351, 857, 736, 4168, 2048, 1280, 680, 1040, 1432, 912, 1760, 1928]",In his workshop there was a cabinet which had brass hinges and a cabinet which had aluminium hinges.,,278773,13,maze,2-context,"['In', 'his', 'workshop', 'there', 'was', 'a', 'cabinet', 'which', 'had', 'brass', 'hinges', 'and', 'a', 'cabinet', 'which', 'had', 'aluminium', 'hinges.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[649, 1040, 1384, 592, 832, 960, 584, 2128, 2153, 1239, 1751, 2041, 1272]","['x-x-x', 'downwind', 'tolerant', 'own', 'reached', 'tour', 'gets', 'grows', 'infancy', 'pain', 'here', 'nouns', 'meet.']",0.0-8.0-0.2,22,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",,"[649, 1040, 1384, 592, 832, 960, 584, 2128, 2153, 1239, 1751, 2041, 1272]",The restorer stripped the cabinet with the brass hinges and then waxed it.,,295402,14,maze,NP,"['The', 'restorer', 'stripped', 'the', 'cabinet', 'with', 'the', 'brass', 'hinges', 'and', 'then', 'waxed', 'it.']",
943,i,,,,0.0-9.0,,,,,,,296411,15,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1927, 1840, 944, 839, 865, 808, 776, 471, 1865, 944, 832, 984, 704, 1376, 984, 480, 1328, 1225, 967, 1344, 1440, 871, 977, 1000, 1016]","['x-x-x', 'capacities', 'cool', 'gold', 'text', 'sun', 'each', 'fat', 'does', 'feel', 'rate', 'overthrew.', 'x-x-x', 'move', 'ring', 'park', 'east', 'link', 'met', 'substances', 'reached', 'feet', 'starship', 'wear', 'calls.']",0.0-10.0-0.0,21,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",,"[1927, 1840, 944, 839, 865, 808, 776, 471, 1865, 944, 832, 984, 704, 1376, 984, 480, 1328, 1225, 967, 1344, 1440, 871, 977, 1000, 1016]",A demolition man was on his way to work in his bulldozer. He’d been told to go to a particular address to demolish a house.,,323226,16,maze,setup,"['A', 'demolition', 'man', 'was', 'on', 'his', 'way', 'to', 'work', 'in', 'his', 'bulldozer.', 'He’d', 'been', 'told', 'to', 'go', 'to', 'a', 'particular', 'address', 'to', 'demolish', 'a', 'house.']",
943,i,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[731, 1528, 616, 1039, 728, 1217, 2167, 927, 857, 952, 1056, 1216, 1576, 928, 896, 1080, 864, 1032, 1343, 1448, 673, 1975, 1640]","['x-x-x', 'bed', 'uses', 'follows', 'wear', 'brown', 'walk', 'comes', 'super', 'push', 'step', 'comets', 'deployed', 'me', 'goes', 'anyway', 'pain', 'fear', 'except', 'trouble', 'data', 'ford', 'encoding.']",0.0-10.0-0.1,21,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",,"[731, 1528, 616, 1039, 728, 1217, 832, 927, 857, 952, 1056, 1216, 1576, 928, 896, 1080, 864, 1032, 1343, 1448, 673, 1975, 1640]",Once at the address he found a house which had an ornate fountain in its garden and a house covered in fine carvings.,,349719,17,maze,2-context,"['Once', 'at', 'the', 'address', 'he', 'found', 'a', 'house', 'which', 'had', 'an', 'ornate', 'fountain', 'in', 'its', 'garden', 'and', 'a', 'house', 'covered', 'in', 'fine', 'carvings.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[702, 632, 1032, 808, 560, 704, 776, 1096, 800, 944, 1088, 776, 984, 1720]","['x-x-x', 'yet', 'insulation', 'draw', 'maybe', 'pick', 'via', 'marathons', 'gay', 'deal', 'annual', 'fat', 'heard', 'our.']",0.0-10.0-0.2,21,"[0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",,"[702, 632, 1032, 808, 560, 704, 776, 1096, 800, 944, 1088, 776, 984, 1720]",The man demolished the house with the fountain but it wasn't the right one.,,362348,18,maze,NP,"['The', 'man', 'demolished', 'the', 'house', 'with', 'the', 'fountain', 'but', 'it', ""wasn't"", 'the', 'right', 'one.']",
943,i,,,,0.0-11.0,,,,,,,363362,19,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1144, 785, 792, 976, 784, 688, 848, 2697, 1320, 1352, 1400, 743, 1257, 944, 1032, 3407, 1081, 784, 664, 1175, 721, 1192, 2088, 800, 1799]","['x-x-x', 'drinks', 'guys', 'anymore', 'push', 'eat', 'apply', 'nations', 'non', 'goes', 'spite.', 'x-x-x', 'else', 'am', 'throws', 'symbolizing', 'lots', 'hill', 'wood', 'basis', 'same', 'sizes', 'gift', 'hear', 'beings.']",0.0-12.0-0.0,7,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",,"[1144, 785, 792, 976, 784, 688, 848, 2136, 1320, 1352, 1400, 743, 1257, 944, 1032, 3407, 1081, 784, 664, 1175, 721, 1192, 2088, 800, 1799]",An artist was working at a table holding a long brush. He had a sudden premonition that he was going to knock over a bottle.,,393856,20,maze,setup,"['An', 'artist', 'was', 'working', 'at', 'a', 'table', 'holding', 'a', 'long', 'brush.', 'He', 'had', 'a', 'sudden', 'premonition', 'that', 'he', 'was', 'going', 'to', 'knock', 'over', 'a', 'bottle.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[702, 688, 2152, 1127, 633, 808, 1152, 1159, 1002, 1087, 698, 670, 1064, 1856, 1232, 792, 976]","['x-x-x', 'bag', 'aware', 'sorry', 'okay', 'knew', 'abroad', 'interviews', 'bill', 'relax', 'ask', 'vote', 'blame', 'vows', 'defend', 'move', 'agree.']",0.0-12.0-0.1,7,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",,"[702, 688, 2152, 1127, 633, 808, 1152, 1159, 1002, 1087, 698, 670, 1064, 1856, 1232, 792, 976]",On the table there was a bottle containing some paint and a small jug filled with water.,,411660,21,maze,1-context,"['On', 'the', 'table', 'there', 'was', 'a', 'bottle', 'containing', 'some', 'paint', 'and', 'a', 'small', 'jug', 'filled', 'with', 'water.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[625, 889, 2184, 1159, 1049, 888, 945, 958, 793, 775, 793, 1904, 2512]","['x-x-x', 'anyway', 'barristers', 'verdict', 'mean', 'wish', 'depend', 'hear', 'knew', 'meets', 'wait', 'ethic', 'barrow.']",0.0-12.0-0.2,7,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",,"[625, 889, 2184, 1159, 1049, 888, 945, 958, 793, 775, 793, 1904, 2512]",The artist accidently knocked over the bottle with the paint and swore loudly.,,427140,22,maze,NP,"['The', 'artist', 'accidently', 'knocked', 'over', 'the', 'bottle', 'with', 'the', 'paint', 'and', 'swore', 'loudly.']",
943,i,,,,0.0-13.0,,,,,,,428148,23,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[4961, 1536, 944, 1121, 1264, 1296, 1104, 1432, 1064, 1464, 3344, 1912, 672, 1368, 576, 1024, 664, 1200]","['x-x-x', 'costs', 'heat', 'account', 'message', 'gone', 'colonel', 'march', 'edition', 'need', 'basemen', 'ours.', 'x-x-x', 'stupid', 'kill', 'bureau', 'read', 'pros.']",0.0-14.0-0.0,27,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",,"[4961, 1536, 944, 1121, 1264, 1296, 1104, 1432, 1064, 1464, 2784, 1912, 672, 1368, 576, 1024, 664, 1200]",A woman was looking through some clothes while holding some darning wool. She needed to repair a sock.,,455116,24,maze,setup,"['A', 'woman', 'was', 'looking', 'through', 'some', 'clothes', 'while', 'holding', 'some', 'darning', 'wool.', 'She', 'needed', 'to', 'repair', 'a', 'sock.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[658, 1095, 1024, 785, 1480, 1456, 1064, 832, 719, 801, 688, 841, 655, 784, 1392, 1458, 854, 1112, 1056, 672, 1400, 672, 1241, 1247]","['x-x-x', 'worse', 'unit', 'kill', 'eats', 'pull', 'outcome', 'try', 'tabs', 'basis', 'west', 'camp', 'vary', 'love', 'drug', 'note', 'tax', 'breeds', 'coast', 'tour', 'weekend', 'site', 'via', 'maps.']",0.0-14.0-0.1,27,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",,"[658, 1095, 1024, 785, 1480, 1456, 1064, 832, 719, 801, 688, 841, 655, 784, 1392, 1458, 854, 1112, 1056, 672, 1400, 672, 1241, 1247]",She found in the pile of clothes a sock which had a hole in it and a jumper which was getting a bit thin.,,479108,25,maze,1-context,"['She', 'found', 'in', 'the', 'pile', 'of', 'clothes', 'a', 'sock', 'which', 'had', 'a', 'hole', 'in', 'it', 'and', 'a', 'jumper', 'which', 'was', 'getting', 'a', 'bit', 'thin.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[706, 648, 1200, 719, 609, 1703, 777, 896, 1088, 1736, 736, 1144, 993, 631, 936]","['x-x-x', 'apart', 'motorway', 'try', 'vivo', 'easy', 'west', 'amid', 'meet', 'pope', 'tour', 'exists', 'fun', 'ran', 'follows.']",0.0-14.0-0.2,27,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",,"[706, 648, 1200, 719, 609, 1703, 777, 896, 1088, 1736, 736, 1144, 993, 631, 936]",The woman repaired the sock with the wool but hurt her finger in the process.,,493636,26,maze,VP,"['The', 'woman', 'repaired', 'the', 'sock', 'with', 'the', 'wool', 'but', 'hurt', 'her', 'finger', 'in', 'the', 'process.']",
943,i,,,,0.0-15.0,,,,,,,494649,27,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1172, 1440, 918, 841, 696, 704, 2480, 792, 1672, 712, 1184, 1152, 672, 880, 936, 1218, 654, 1010]","['x-x-x', 'mergers', 'aspects', 'nice', 'glad', 'adds', 'medicinal', 'know', 'kings.', 'x-x-x', 'lot', 'memories', 'lose', 'except', 'guy', 'denote', 'ones', 'celebrate.']",0.0-16.0-0.0,3,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",,"[1172, 1440, 918, 841, 696, 704, 2480, 792, 1672, 712, 1184, 1152, 672, 880, 936, 1218, 654, 1010]",A convict escaped from his cell clutching a knife. He was prepared to attack a warden if necessary.,,513790,28,maze,setup,"['A', 'convict', 'escaped', 'from', 'his', 'cell', 'clutching', 'a', 'knife.', 'He', 'was', 'prepared', 'to', 'attack', 'a', 'warden', 'if', 'necessary.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[608, 856, 808, 1080, 648, 2192, 1073, 584, 1400, 544, 1104, 712, 848, 1128, 1248, 608, 1568, 2304]","['x-x-x', 'profile', 'dad', 'pre', 'am', 'waived', 'sources', 'oh', 'hates', 'us', 'owns', 'year', 'mean', 'optimism', 'eastern', 'vs', 'laws', 'canonized.']",0.0-16.0-0.1,3,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",,"[608, 856, 808, 1080, 648, 2192, 1073, 584, 1400, 544, 1104, 712, 848, 1128, 1248, 608, 1568, 2304]",Once outside he saw a warden holding a bunch of keys and a policeman holding a long truncheon.,,533108,29,maze,1-context,"['Once', 'outside', 'he', 'saw', 'a', 'warden', 'holding', 'a', 'bunch', 'of', 'keys', 'and', 'a', 'policeman', 'holding', 'a', 'long', 'truncheon.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[570, 1016, 928, 1280, 1439, 833, 1618, 727, 688, 856, 800, 984, 1320]","['x-x-x', 'waivers', 'vacation', 'amicus', 'fund', 'done', 'loaned', 'miss', 'ago', 'meets', 'wonder', 'website', 'app.']",0.0-16.0-0.2,3,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",,"[570, 1016, 928, 1280, 1439, 833, 1618, 727, 688, 856, 800, 984, 1320]",The convict suddenly lunged at the warden with the keys before running off.,,546171,30,maze,NP,"['The', 'convict', 'suddenly', 'lunged', 'at', 'the', 'warden', 'with', 'the', 'keys', 'before', 'running', 'off.']",
943,i,,,,0.0-17.0,,,,,,,547177,31,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1490, 1464, 2000, 744, 1088, 1576, 968, 1055, 842, 2679, 703, 760, 849, 463, 905, 848, 1112]","['x-x-x', 'photos', 'hottest', 'luck', 'defenses', 'know', 'aliens', 'omissions', 'wish', 'elect.', 'x-x-x', 'body', 'coast', 'link', 'cubs', 'ring', 'courts.']",0.0-18.0-0.0,8,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",,"[1490, 1464, 2000, 744, 1088, 1576, 968, 1055, 842, 2679, 703, 760, 849, 463, 905, 848, 1112]",A window cleaner was climbing his ladder clutching a cloth. He’d been asked to wipe a window.,,566732,32,maze,setup,"['A', 'window', 'cleaner', 'was', 'climbing', 'his', 'ladder', 'clutching', 'a', 'cloth.', 'He’d', 'been', 'asked', 'to', 'wipe', 'a', 'window.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[658, 1232, 792, 936, 1323, 1439, 2302, 848, 496, 648, 736, 800, 552, 496, 863, 704, 969, 895, 1289, 648, 752, 1024, 912, 640, 1080, 735]","['x-x-x', 'fact', 'god', 'termed', 'mind', 'mid', 'week', 'worry', 'page', 'says', 'awards', 'apply', 'mom', 'know', 'else', 'van', 'euro', 'gift', 'sold', 'male', 'pro', 'accords', 'rates', 'cash', 'statistics', 'agree.']",0.0-18.0-0.1,8,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",,"[658, 1232, 792, 936, 1323, 1439, 2302, 848, 496, 648, 736, 800, 552, 496, 863, 704, 969, 895, 1289, 648, 752, 1024, 912, 640, 1080, 735]",Once up the ladder he saw that there was a window which had a lot of dirt on it and a window which was relatively clean.,,590503,33,maze,2-context,"['Once', 'up', 'the', 'ladder', 'he', 'saw', 'that', 'there', 'was', 'a', 'window', 'which', 'had', 'a', 'lot', 'of', 'dirt', 'on', 'it', 'and', 'a', 'window', 'which', 'was', 'relatively', 'clean.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[623, 816, 1720, 808, 1058, 678, 671, 649, 1415, 904, 1912, 768, 1184]","['x-x-x', 'afford', 'insulin', 'pence', 'gift', 'belong', 'hope', 'wish', 'seeks', 'worry', 'deserve', 'kill', 'percent.']",0.0-18.0-0.2,8,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",,"[623, 816, 1720, 808, 1058, 678, 671, 649, 1415, 904, 1912, 768, 1184]",The window cleaner wiped the window with the cloth while singing to himself.,,603716,34,maze,VP,"['The', 'window', 'cleaner', 'wiped', 'the', 'window', 'with', 'the', 'cloth', 'while', 'singing', 'to', 'himself.']",
943,i,,,,0.0-19.0,,,,,,,604728,35,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1180, 2624, 1263, 1344, 1079, 729, 928, 952, 656, 728, 1576, 623, 921, 776, 712, 872, 983]","['x-x-x', 'newscasts', 'cool', 'anymore', 'realize', 'mark', 'belong', 'birthday', 'tell', 'upon', 'evoke.', 'x-x-x', 'precious', 'cup', 'dies', 'door', 'aids.']",0.0-20.0-0.0,20,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",,"[1180, 2624, 1263, 1344, 1079, 729, 928, 952, 656, 728, 1576, 623, 921, 776, 712, 872, 983]",A tribesman was running through the forest carrying a long spear. He intended to kill a lion.,,622680,36,maze,setup,"['A', 'tribesman', 'was', 'running', 'through', 'the', 'forest', 'carrying', 'a', 'long', 'spear.', 'He', 'intended', 'to', 'kill', 'a', 'lion.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1222, 1768, 1456, 880, 1560, 2328, 783, 649, 936, 728, 728, 1183, 2001, 1552, 968, 976, 1104, 696, 584, 1600, 3616, 1800]","['x-x-x', 'murdered', 'rise', 'done', 'outright', 'fans', 'union', 'add', 'vary', 'costs', 'fun', 'note', 'inter', 'argue', 'wife', 'win', 'anime', 'users', 'step', 'percent', 'showcase', 'guru.']",0.0-20.0-0.1,20,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",,"[1222, 1768, 1456, 880, 1560, 2328, 783, 649, 936, 728, 728, 1183, 2001, 1552, 968, 976, 1104, 696, 584, 1600, 3616, 1800]",On arriving at a clearing he found a lion which had very sharp teeth and a tiger which had strange coloured paws.,,651804,37,maze,1-context,"['On', 'arriving', 'at', 'a', 'clearing', 'he', 'found', 'a', 'lion', 'which', 'had', 'very', 'sharp', 'teeth', 'and', 'a', 'tiger', 'which', 'had', 'strange', 'coloured', 'paws.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[602, 1368, 1008, 664, 656, 784, 583, 721, 1000, 672, 1279, 1520, 945, 1024]","['x-x-x', 'loanwords', 'stupid', 'door', 'rely', 'step', 'does', 'shall', 'cyber', 'ice', 'finance', 'add', 'term', 'tell.']",0.0-20.0-0.2,20,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",,"[602, 1368, 1008, 664, 656, 784, 583, 721, 1000, 672, 1279, 1520, 945, 1024]",The tribesman killed the lion with the long spear and carried it back home.,,664635,38,maze,VP,"['The', 'tribesman', 'killed', 'the', 'lion', 'with', 'the', 'long', 'spear', 'and', 'carried', 'it', 'back', 'home.']",
943,i,,,,0.0-21.0,,,,,,,665643,39,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1057, 1136, 1295, 1009, 1568, 536, 679, 1017, 1288, 648, 600, 4782, 719, 703, 1657, 935, 1201, 784, 1024, 776, 696]","['x-x-x', 'videos', 'rid', 'loss', 'reasons', 'plan', 'done', 'assets', 'thrones', 'lost', 'maps', 'truth.', 'x-x-x', 'seat', 'temper', 'spot', 'cape', 'republic', 'doors', 'site', 'voices.']",0.0-22.0-0.0,28,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",,"[1057, 1136, 1295, 1009, 1568, 536, 679, 1017, 1288, 648, 600, 4280, 719, 703, 1657, 935, 1201, 784, 1024, 776, 696]",A little boy was playing in a garden kicking a ball about. He was warned that he’d probably break a window.,,689772,40,maze,setup,"['A', 'little', 'boy', 'was', 'playing', 'in', 'a', 'garden', 'kicking', 'a', 'ball', 'about.', 'He', 'was', 'warned', 'that', 'he’d', 'probably', 'break', 'a', 'window.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[617, 839, 1240, 793, 632, 1064, 1128, 600, 808, 1399, 801, 544, 728, 871, 2024, 705, 2192, 776, 1328]","['x-x-x', 'huge', 'cast', 'slow', 'pull', 'phones', 'lives', 'ice', 'job', 'firms', 'cars', 'find', 'sex', 'law', 'behalf', 'wife', 'notice', 'song', 'pay.']",0.0-22.0-0.1,28,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",,"[617, 839, 1240, 793, 632, 1064, 1128, 600, 808, 1399, 801, 544, 728, 871, 2024, 705, 2192, 776, 1328]",Close to him was a window which had a crack in it and a statue that looked very old.,,708867,41,maze,1-context,"['Close', 'to', 'him', 'was', 'a', 'window', 'which', 'had', 'a', 'crack', 'in', 'it', 'and', 'a', 'statue', 'that', 'looked', 'very', 'old.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[650, 680, 2920, 1280, 840, 1896, 672, 745, 904, 480, 496, 1280, 840, 904]","['x-x-x', 'gone', 'huge', 'significance', 'miles', 'did', 'behalf', 'join', 'role', 'occur', 'sex', 'wars', 'size', 'decade.']",0.0-22.0-0.2,28,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",,"[650, 680, 2920, 1280, 840, 1896, 672, 745, 904, 480, 496, 1280, 840, 904]",The boy did accidentally break the window with the ball and ran home crying.,,723459,42,maze,VP,"['The', 'boy', 'did', 'accidentally', 'break', 'the', 'window', 'with', 'the', 'ball', 'and', 'ran', 'home', 'crying.']",
943,i,,,,0.0-23.0,,,,,,,724463,43,html-button-response,,,
