workerid,proliferate.condition,correct,cumrt,distractors,internal_node_id,item,order,response,rt,sentence,stimulus,time_elapsed,trial_index,trial_type,type,words,error
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[813, 2643, 1079, 930, 803, 1752, 1223, 1058, 599, 630, 761, 1236, 675, 767, 951, 839, 942, 509, 604, 962, 851, 1176, 1022, 926, 2214, 1601]","['x-x-x', 'fact', 'god', 'termed', 'mind', 'mid', 'week', 'worry', 'page', 'says', 'awards', 'apply', 'mom', 'know', 'else', 'van', 'euro', 'gift', 'sold', 'male', 'pro', 'accords', 'rates', 'cash', 'statistics', 'agree.']",0.0-20.0-0.1,8,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]",,"[813, 2643, 1079, 930, 803, 1752, 1223, 1058, 599, 630, 761, 1236, 675, 767, 951, 839, 942, 509, 604, 962, 851, 1176, 1022, 926, 2214, 1601]",Once up the ladder he saw that there was a window which had a lot of dirt on it and a window which was relatively clean.,,744106,37,maze,2-context,"['Once', 'up', 'the', 'ladder', 'he', 'saw', 'that', 'there', 'was', 'a', 'window', 'which', 'had', 'a', 'lot', 'of', 'dirt', 'on', 'it', 'and', 'a', 'window', 'which', 'was', 'relatively', 'clean.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[812, 1084, 766, 1212, 616, 934, 840, 832, 855, 924, 2045, 689, 1584]","['x-x-x', 'afford', 'insulin', 'pence', 'gift', 'belong', 'hope', 'wish', 'seeks', 'worry', 'deserve', 'kill', 'percent.']",0.0-20.0-0.2,8,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",,"[812, 1084, 766, 1212, 616, 934, 840, 832, 855, 924, 2045, 689, 1584]",The window cleaner wiped the window with the cloth while singing to himself.,,757307,38,maze,VP,"['The', 'window', 'cleaner', 'wiped', 'the', 'window', 'with', 'the', 'cloth', 'while', 'singing', 'to', 'himself.']",
957,1,,,,0.0-21.0,,,,,,,758313,39,html-button-response,,,
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1606, 1581, 563, 1497, 600, 1531, 656, 704, 622, 1034, 741, 1416, 2120, 1130, 899, 718, 827, 1748, 1680, 489, 1144, 955, 884]","['x-x-x', 'batters', 'join', 'videos', 'goal', 'types', 'rose', 'died', 'terms', 'male', 'firm', 'size', 'writes', 'suck', 'wind', 'skin', 'thus.', 'x-x-x', 'happen', 'foot', 'upon', 'lie', 'tend.']",0.0-22.0-0.0,25,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",,"[1606, 1581, 563, 1497, 600, 1531, 656, 704, 622, 1034, 741, 1416, 2120, 1130, 899, 718, 827, 932, 1680, 489, 1144, 955, 884]",A burglar was trying to break into a house and had a credit card in his hand. He wanted to open a door.,,783468,40,maze,setup,"['A', 'burglar', 'was', 'trying', 'to', 'break', 'into', 'a', 'house', 'and', 'had', 'a', 'credit', 'card', 'in', 'his', 'hand.', 'He', 'wanted', 'to', 'open', 'a', 'door.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[663, 1292, 968, 920, 1088, 776, 622, 1279, 1868, 824, 597, 1106, 1514, 1061, 535, 1187, 1142]","['x-x-x', 'queen', 'draw', 'onto', 'stars', 'fat', 'dog', 'assert', 'tons', 'poor', 'boys', 'movies', 'weird', 'gay', 'race', 'propose', 'gifts.']",0.0-22.0-0.1,25,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",,"[663, 1292, 968, 920, 1088, 776, 622, 1279, 1868, 824, 597, 1106, 1514, 1061, 535, 1187, 1142]",He found a door which had a faulty lock and a window which had a cracked frame.,,800914,41,maze,1-context,"['He', 'found', 'a', 'door', 'which', 'had', 'a', 'faulty', 'lock', 'and', 'a', 'window', 'which', 'had', 'a', 'cracked', 'frame.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[634, 783, 957, 571, 901, 808, 850, 975, 492, 698, 1161, 1492, 1056]","['x-x-x', 'expands', 'silver', 'drop', 'thus', 'male', 'site', 'relies', 'tend', 'sea', 'affairs', 'honesty', 'degree.']",0.0-22.0-0.2,25,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",,"[634, 783, 957, 571, 901, 808, 850, 975, 492, 698, 1161, 1492, 1056]",The burglar opened the door with the credit card and quickly slipped inside.,,812298,42,maze,VP,"['The', 'burglar', 'opened', 'the', 'door', 'with', 'the', 'credit', 'card', 'and', 'quickly', 'slipped', 'inside.']",
957,1,,,,0.0-23.0,,,,,,,813314,43,html-button-response,,,
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1512, 1113, 704, 1078, 987, 1666, 1316, 837, 1459, 1550, 3317, 1184, 874, 1144, 750, 1868, 632, 816]","['x-x-x', 'costs', 'heat', 'account', 'message', 'gone', 'colonel', 'march', 'edition', 'need', 'basemen', 'ours.', 'x-x-x', 'stupid', 'kill', 'bureau', 'read', 'pros.']",0.0-24.0-0.0,27,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",,"[1512, 1113, 704, 1078, 987, 1666, 1316, 837, 1459, 1550, 2285, 1184, 874, 1144, 750, 1868, 632, 816]",A woman was looking through some clothes while holding some darning wool. She needed to repair a sock.,,836140,44,maze,setup,"['A', 'woman', 'was', 'looking', 'through', 'some', 'clothes', 'while', 'holding', 'some', 'darning', 'wool.', 'She', 'needed', 'to', 'repair', 'a', 'sock.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[738, 965, 1373, 892, 1120, 829, 1010, 632, 1158, 949, 810, 779, 918, 1065, 573, 865, 687, 1098, 799, 1605, 1604, 600, 1184, 1300]","['x-x-x', 'worse', 'unit', 'kill', 'eats', 'pull', 'outcome', 'try', 'tabs', 'basis', 'west', 'camp', 'vary', 'love', 'drug', 'note', 'tax', 'breeds', 'coast', 'tour', 'weekend', 'site', 'via', 'maps.']",0.0-24.0-0.1,27,"[0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",,"[738, 965, 1373, 892, 1120, 829, 1010, 632, 1158, 949, 810, 779, 918, 1065, 573, 865, 687, 1098, 799, 1605, 1604, 600, 1184, 1300]",She found in the pile of clothes a sock which had a hole in it and a sock which was getting a bit thin.,,859698,45,maze,2-context,"['She', 'found', 'in', 'the', 'pile', 'of', 'clothes', 'a', 'sock', 'which', 'had', 'a', 'hole', 'in', 'it', 'and', 'a', 'sock', 'which', 'was', 'getting', 'a', 'bit', 'thin.']",
957,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1258, 1061, 988, 903, 780, 1443, 723, 828, 1637, 2061, 863, 1168, 852, 848, 1143]","['x-x-x', 'apart', 'motorway', 'try', 'vivo', 'easy', 'west', 'amid', 'meet', 'pope', 'tour', 'exists', 'fun', 'ran', 'follows.']",0.0-24.0-0.2,27,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",,"[1258, 1061, 988, 903, 780, 696, 723, 828, 1637, 2061, 863, 1168, 852, 848, 1143]",The woman repaired the sock with the hole but hurt her finger in the process.,,876263,46,maze,NP,"['The', 'woman', 'repaired', 'the', 'sock', 'with', 'the', 'hole', 'but', 'hurt', 'her', 'finger', 'in', 'the', 'process.']",
957,1,,,,0.0-25.0,,,,,,,877277,47,html-button-response,,,
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3750, 1147, 1017, 596, 633, 873, 1299, 825, 1767, 1171, 1424, 762, 911, 1071, 832, 653]","['x-x-x', 'packets', 'marry', 'term', 'grow', 'adds', 'deserves', 'yeah', 'climates.', 'x-x-x', 'painful', 'cent', 'wars', 'glad', 'gift', 'none.']",0.0-26.0-0.0,1,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",,"[3750, 1147, 1017, 596, 633, 873, 1299, 825, 1767, 1171, 1424, 762, 911, 1071, 832, 653]",A burglar broke into a bank carrying some dynamite. He planned to blow open a safe.,,896016,48,maze,setup,"['A', 'burglar', 'broke', 'into', 'a', 'bank', 'carrying', 'some', 'dynamite.', 'He', 'planned', 'to', 'blow', 'open', 'a', 'safe.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[836, 1782, 2267, 889, 1095, 1352, 472, 958, 1345, 664, 658, 901, 1190, 849, 1275, 734, 1279, 1085, 4152, 574, 1097, 747]","['x-x-x', 'senate', 'dad', 'sir', 'fund', 'agree', 'lord', 'vs', 'died', 'tells', 'cent', 'says', 'ago', 'mice', 'sad', 'pro', 'eradicate', 'worst', 'pre', 'oh', 'yeah', 'woke.']",0.0-26.0-0.1,1,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",,"[836, 1782, 2267, 889, 1095, 1352, 472, 958, 1345, 664, 658, 901, 1190, 849, 1275, 734, 1279, 1085, 4152, 574, 1097, 747]",Once inside he saw that there was a safe which had a new lock and a safe which had an old lock.,,922224,49,maze,2-context,"['Once', 'inside', 'he', 'saw', 'that', 'there', 'was', 'a', 'safe', 'which', 'had', 'a', 'new', 'lock', 'and', 'a', 'safe', 'which', 'had', 'an', 'old', 'lock.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2183, 768, 839, 708, 1004, 1756, 1109, 826, 1493, 1277, 1213, 1842, 967, 807, 913, 1318]","['x-x-x', 'denoted', 'slim', 'date', 'yeah', 'glad', 'hate', 'app', 'explores', 'earn', 'sir', 'wish', 'ago', 'lord', 'fund', 'alma.']",0.0-26.0-0.2,1,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",,"[2183, 768, 839, 708, 1004, 1756, 1109, 826, 1493, 1277, 1213, 1842, 967, 807, 913, 1318]",The burglar blew open the safe with the new lock and made off with the loot.,,941253,50,maze,NP,"['The', 'burglar', 'blew', 'open', 'the', 'safe', 'with', 'the', 'new', 'lock', 'and', 'made', 'off', 'with', 'the', 'loot.']",
957,1,,,,0.0-27.0,,,,,,,942256,51,html-button-response,,,
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2015, 1738, 2694, 1496, 571, 2531, 2194, 883, 906, 1094, 530, 1670, 1308, 662, 2012]","['x-x-x', 'raiders', 'ones', 'terminate', 'same', 'rioted', 'abuses.', 'x-x-x', 'guy', 'worry', 'sun', 'loud', 'lie', 'non', 'findings.']",0.0-28.0-0.0,17,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",,"[2015, 1738, 2694, 1496, 571, 2531, 2194, 883, 906, 1094, 530, 1670, 1308, 662, 2012]",A chemist was adjusting a bunsen burner. He was about to heat up a solution.,,964568,52,maze,setup,"['A', 'chemist', 'was', 'adjusting', 'a', 'bunsen', 'burner.', 'He', 'was', 'about', 'to', 'heat', 'up', 'a', 'solution.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[671, 2082, 1261, 1511, 684, 570, 997, 852, 823, 1161, 2100, 1295, 703, 873, 651, 1229, 1719, 1617, 1072]","['x-x-x', 'ring', 'ought', 'worse', 'cat', 'die', 'diseases', 'lives', 'girl', 'kiss', 'robotics', 'sea', 'hurt', 'gay', 'army', 'granted', 'physicians', 'ride', 'pier.']",0.0-28.0-0.1,17,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",,"[671, 2082, 1261, 1511, 684, 570, 997, 852, 823, 1161, 2100, 1295, 703, 873, 651, 1229, 1719, 1617, 1072]",On his bench there was a solution which had blue crystals in it and a solution containing red dye.,,986445,53,maze,2-context,"['On', 'his', 'bench', 'there', 'was', 'a', 'solution', 'which', 'had', 'blue', 'crystals', 'in', 'it', 'and', 'a', 'solution', 'containing', 'red', 'dye.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1049, 932, 2118, 723, 621, 700, 902, 2994, 1645, 1011, 996, 731, 1117, 1477]","['x-x-x', 'expands', 'brakes', 'gain', 'becoming', 'fear', 'park', 'haunts', 'weddings', 'fun', 'ride', 'mum', 'nice', 'mark.']",0.0-28.0-0.2,17,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",,"[1049, 932, 2118, 723, 621, 700, 902, 2994, 1645, 1011, 996, 731, 1117, 1477]",The chemist heated the solution with the bunsen burner but the gas went out.,,1003466,54,maze,VP,"['The', 'chemist', 'heated', 'the', 'solution', 'with', 'the', 'bunsen', 'burner', 'but', 'the', 'gas', 'went', 'out.']",
957,1,,,,0.0-29.0,,,,,,,1004469,55,html-button-response,,,
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1787, 998, 1047, 1196, 897, 1662, 834, 1616, 609, 2141, 1574, 714, 887, 1612, 1200, 998, 558]","['x-x-x', 'pots', 'gold', 'took', 'thus', 'method', 'tons', 'teachers', 'rate', 'reap', 'earn.', 'x-x-x', 'door', 'foot', 'echinoderms', 'cup', 'sits.']",0.0-30.0-0.0,19,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1]",,"[1787, 998, 1047, 1196, 897, 1662, 834, 1616, 609, 1434, 1574, 714, 887, 1612, 1200, 998, 558]",A vet went into an animal cage carrying a dart gun. He had to tranquilise a lion.,,1024808,56,maze,setup,"['A', 'vet', 'went', 'into', 'an', 'animal', 'cage', 'carrying', 'a', 'dart', 'gun.', 'He', 'had', 'to', 'tranquilise', 'a', 'lion.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1234, 1159, 1084, 1571, 711, 680, 683, 1281, 847, 696, 990, 1698, 1104, 663, 1075, 1308, 1802, 936, 1016, 961, 1794, 1839]","['x-x-x', 'girl', 'warn', 'guess', 'fan', 'die', 'aids', 'same', 'cash', 'job', 'gets', 'alma', 'holy', 'tax', 'sans', 'poor', 'income', 'rich', 'list', 'plat', 'drug', 'met.']",0.0-30.0-0.1,19,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",,"[1234, 1159, 1084, 1571, 711, 680, 683, 1281, 847, 696, 990, 1698, 1104, 663, 1075, 1308, 1802, 936, 1016, 961, 1794, 1839]",Inside the cage there was a lion that had a big mane and a lion that didn't have any mane at all.,,1049945,57,maze,2-context,"['Inside', 'the', 'cage', 'there', 'was', 'a', 'lion', 'that', 'had', 'a', 'big', 'mane', 'and', 'a', 'lion', 'that', ""didn't"", 'have', 'any', 'mane', 'at', 'all.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[746, 890, 921, 776, 511, 1526, 744, 922, 879, 877, 1097, 1545, 781]","['x-x-x', 'slid', 'minesweeping', 'loss', 'ours', 'same', 'add', 'quo', 'hoc', 'year', 'term', 'premiums', 'gone.']",0.0-30.0-0.2,19,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",,"[746, 890, 921, 776, 511, 1526, 744, 922, 879, 877, 1097, 1545, 781]",The vet tranquilised the lion with the big mane and then examined it.,,1062166,58,maze,NP,"['The', 'vet', 'tranquilised', 'the', 'lion', 'with', 'the', 'big', 'mane', 'and', 'then', 'examined', 'it.']",
957,1,,,,0.0-31.0,,,,,,,1063171,59,html-button-response,,,
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1128, 954, 691, 963, 623, 821, 794, 682, 1385, 771, 648, 2069, 3172, 541, 867, 1391, 576, 774, 1349, 814, 677]","['x-x-x', 'democrats', 'loss', 'dollars', 'idea', 'fat', 'rays', 'wild', 'doubt', 'rule', 'rise', 'trends', 'tragically.', 'x-x-x', 'sick', 'ride', 'base', 'inch', 'gets', 'seen', 'expect.']",0.0-32.0-0.0,24,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",,"[1128, 954, 691, 963, 623, 821, 794, 682, 1385, 771, 648, 2069, 3172, 541, 867, 1391, 576, 774, 1349, 814, 677]",A secretary was sitting at her desk on which was a manual typewriter. She was told to type up a report.,,1084868,60,maze,setup,"['A', 'secretary', 'was', 'sitting', 'at', 'her', 'desk', 'on', 'which', 'was', 'a', 'manual', 'typewriter.', 'She', 'was', 'told', 'to', 'type', 'up', 'a', 'report.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[602, 650, 1374, 575, 851, 1388, 539, 1411, 649, 933, 1050, 1294, 671, 1152, 1195]","['x-x-x', 'boy', 'brooks', 'lie', 'beyond', 'eastern', 'saw', 'persists', 'foot', 'sick', 'expect', 'nations', 'feel', 'seriously', 'quietly.']",0.0-32.0-0.1,24,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",,"[602, 650, 1374, 575, 851, 1388, 539, 1411, 649, 933, 1050, 1294, 671, 1152, 1195]",She was handed a report covered in diagrams and a letter written in different colours.,,1099209,61,maze,1-context,"['She', 'was', 'handed', 'a', 'report', 'covered', 'in', 'diagrams', 'and', 'a', 'letter', 'written', 'in', 'different', 'colours.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[976, 816, 945, 916, 1188, 727, 670, 929, 1086, 1114, 915, 1461, 605, 626]","['x-x-x', 'recommend', 'spicy', 'feet', 'ring', 'happen', 'wear', 'goes', 'worshipped', 'sea', 'east', 'pain', 'may', 'trans.']",0.0-32.0-0.2,24,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",,"[976, 816, 945, 916, 1188, 727, 670, 929, 1086, 1114, 915, 1461, 605, 626]",The secretary typed up the report with the typewriter and then went to lunch.,,1112187,62,maze,VP,"['The', 'secretary', 'typed', 'up', 'the', 'report', 'with', 'the', 'typewriter', 'and', 'then', 'went', 'to', 'lunch.']",
957,1,,,,0.0-33.0,,,,,,,1113188,63,html-button-response,,,
957,1,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[4499, 4773, 705, 1380, 689, 651, 1034, 1360, 611, 869, 913, 972, 642, 1672, 866, 670, 763, 1390]","['x-x-x', 'brothels', 'lots', 'deserve', 'apply', 'grow', 'option', 'nonsense', 'kill', 'shall', 'kings.', 'x-x-x', 'lot', 'memories', 'am', 'unless', 'want', 'instances.']",0.0-34.0-0.0,13,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",,"[4499, 3799, 705, 1380, 689, 651, 1034, 1360, 611, 869, 913, 972, 642, 1672, 866, 670, 763, 870]",A skinhead was walking along a street carrying a large knife. He was planning to attack a policeman.,,1137661,64,maze,setup,"['A', 'skinhead', 'was', 'walking', 'along', 'a', 'street', 'carrying', 'a', 'large', 'knife.', 'He', 'was', 'planning', 'to', 'attack', 'a', 'policeman.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[723, 1027, 948, 540, 1022, 1022, 995, 606, 1317, 956, 910, 1033, 1025, 758, 1167, 1426, 856, 1576]","['x-x-x', 'girlfriend', 'wild', 'feel', 'terminals', 'holy', 'lake', 'page', 'users', 'jays', 'kids', 'meet', 'born', 'buy', 'deal', 'enrolment', 'nations', 'observable.']",0.0-34.0-0.1,13,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",,"[723, 1027, 948, 540, 1022, 1022, 995, 606, 1317, 956, 910, 1033, 1025, 758, 1167, 1426, 856, 1576]",He eventually saw a policeman who had a large scar on his face and a policewoman wearing spectacles.,,1155573,65,maze,1-context,"['He', 'eventually', 'saw', 'a', 'policeman', 'who', 'had', 'a', 'large', 'scar', 'on', 'his', 'face', 'and', 'a', 'policewoman', 'wearing', 'spectacles.']",
957,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[651, 1199, 1315, 960, 696, 1219, 847, 2300, 1280, 647, 749, 1200, 715]","['x-x-x', 'imitated', 'grateful', 'provider', 'want', 'comprises', 'date', 'grow', 'owns', 'lots', 'mean', 'sake', 'sold.']",0.0-34.0-0.2,13,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",,"[651, 1199, 1315, 960, 696, 1219, 847, 2300, 1280, 647, 749, 1200, 715]",The skinhead suddenly attacked the policeman with the scar and then ran off.,,1169356,66,maze,NP,"['The', 'skinhead', 'suddenly', 'attacked', 'the', 'policeman', 'with', 'the', 'scar', 'and', 'then', 'ran', 'off.']",
957,1,,,,0.0-35.0,,,,,,,1170369,67,html-button-response,,,
957,1,,,,0.0-36.0,,,"{'other': 'None', 'errors': 'None', 'length': 'Shorter', 'strange': 'None', 'understand': 'Yes', 'what-about': 'Critical thinking'}",58278,,,1228657,68,survey-text,,,
957,1,,,,0.0-37.0,,,0,2276,,<h2>Many thanks for participating!</h2><p>We are interested in how people integrate the words they read into the context of the sentence so far.<h1>Press continue to be redirected to Prolific. </h1>,1230935,69,html-button-response,,,
1044,1,,,,0.0-0.0,,,0,7233,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",7249,0,html-button-response,,,
1044,1,,,,0.0-1.0,,,0,21281,,"<h3>Please read these instructions carefully!</h3> </br><p>For this experiment, please place your <b>left index finger on the 'e' key</b> and your <b>right index finger on the 'i' key</b>.</p><p> You will read sentences word by word. However, you will have to guess which word comes next. On each screen you will see two options: one will be the next word in the sentence, and one will not. </p><p><b>Select the word that continues the sentence by pressing 'e' (left-hand) for the word on the left or pressing 'i' (right-hand) for the word on the right.</b></p><p>Select the best word as quickly as you can, but without making too many errors. </p><div><p>Click ""Continue"" to try this on a practice sentence.</p></div>",28535,1,html-button-response,,,
1044,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[82059, 1749, 599, 934, 1134, 602, 598, 1536, 801, 591, 1077, 555, 456, 532]","['x-x-x', 'whom', 'knew', 'appeared', 'emotions', 'know', 'dad', 'lake', 'edition', 'jack', 'fans', 'fund', 'grow', 'died.']",0.0-2.0,,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0]",,"[82059, 1749, 599, 934, 1134, 602, 598, 1536, 801, 591, 1077, 555, 456, 532]",,,121785,2,maze,,"['This', 'is', 'a', 'practice', 'sentence', 'that', 'you', 'are', 'reading', 'one', 'word', 'at', 'a', 'time.']",
1044,1,,,,0.0-3.0,,,0,4229,,"<h3>Please read these instructions carefully!</h3> </br><p>Great job! Now you are ready for the main experiment.</p><p> You will now read 16 short stories in the same word-by-word way.</p><div><p>Click ""Continue"" to start the experiment.</p>",126016,3,html-button-response,,,
1044,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5503, 1306, 808, 633, 486, 788, 627, 853, 495, 1275, 654, 858, 702, 905, 642, 650, 1034]","['x-x-x', 'prices', 'purple', 'goal', 'met', 'anymore', 'save', 'missions', 'die', 'refinements.', 'x-x-x', 'gameplay', 'spot', 'bonuses', 'shut', 'users', 'streets.']",0.0-4.0-0.0,23,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",,"[5503, 1306, 808, 633, 486, 788, 627, 853, 495, 1275, 654, 858, 702, 905, 642, 650, 1034]",A doctor walked into a waiting room carrying a stethoscope. He’d arranged to examine a woman patient.,,144269,4,maze,setup,"['A', 'doctor', 'walked', 'into', 'a', 'waiting', 'room', 'carrying', 'a', 'stethoscope.', 'He’d', 'arranged', 'to', 'examine', 'a', 'woman', 'patient.']",
1044,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[537, 658, 669, 474, 525, 785, 640, 668, 574, 550, 467, 808, 715, 596, 806, 529, 757, 489, 514, 1024, 523]","['x-x-x', 'pick', 'noticed', 'gone', 'weird', 'pop', 'took', 'lives', 'our', 'sun', 'band', 'researchers', 'fans', 'why', 'teams', 'self', 'option', 'tour', 'cell', 'android', 'abbot.']",0.0-4.0-0.1,23,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",,"[537, 658, 669, 474, 525, 785, 640, 668, 574, 550, 467, 808, 715, 596, 806, 529, 757, 489, 514, 1024, 523]",In the waiting room there was a woman who had a temperature and a woman who seemed to have stomach pains.,,157594,5,maze,2-context,"['In', 'the', 'waiting', 'room', 'there', 'was', 'a', 'woman', 'who', 'had', 'a', 'temperature', 'and', 'a', 'woman', 'who', 'seemed', 'to', 'have', 'stomach', 'pains.']",
1044,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[645, 451, 797, 490, 519, 659, 611, 869, 828, 869, 897, 715]","['x-x-x', 'afford', 'feminism', 'ride', 'knows', 'push', 'does', 'enthusiasts', 'easy', 'yourself', 'east', 'sold.']",0.0-4.0-0.2,23,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",,"[645, 451, 797, 490, 519, 659, 611, 869, 828, 869, 897, 715]",The doctor examined the woman with the stethoscope but couldn't help her.,,165957,6,maze,VP,"['The', 'doctor', 'examined', 'the', 'woman', 'with', 'the', 'stethoscope', 'but', ""couldn't"", 'help', 'her.']",
